2026-02-28 16:57:43.425 | INFO     | ingestion.segmenter:segment:122 - Segmenting 'sample_nda_demo.txt' (371 words)
2026-02-28 16:57:43.425 | SUCCESS  | ingestion.segmenter:segment:142 - Segmented into 11 clauses
2026-02-28 16:57:43.435 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.0
2026-02-28 16:58:49.835 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-02-28 16:58:49.837 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 17:00:06.935 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-02-28 17:00:06.935 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 17:00:51.172 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-02-28 17:00:51.172 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 17:01:40.596 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-02-28 17:01:40.596 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 17:02:19.598 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-02-28 17:02:19.600 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 17:03:20.190 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-02-28 17:03:20.191 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 17:04:29.856 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-02-28 17:04:29.856 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 17:05:18.300 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-02-28 17:05:18.300 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 17:06:14.550 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-02-28 17:06:14.550 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 17:07:22.681 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-02-28 17:07:22.682 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 17:08:32.903 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-02-28 17:08:32.903 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 17:09:45.629 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.2
2026-02-28 17:11:13.926 | INFO     | utils.report_exporter:export_markdown:123 - Markdown report saved: C:\Users\KIIT01\Documents\office\contract_agent\data\processed\sample_nda_review.md
2026-03-02 12:01:24.890 | INFO     | rag.knowledge_base:__init__:76 - Knowledge base initialized at C:\Users\KIIT01\Documents\office\contract_agent\data\knowledge_base\chromadb
2026-03-02 12:01:24.901 | INFO     | ingestion.parser:parse:51 - Parsing sample_nda_demo.txt (.txt)
2026-03-02 12:01:24.915 | INFO     | ingestion.segmenter:segment:122 - Segmenting 'sample_nda_demo.txt' (371 words)
2026-03-02 12:01:24.917 | SUCCESS  | ingestion.segmenter:segment:142 - Segmented into 11 clauses
2026-03-02 12:01:24.921 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.0
2026-03-02 12:03:49.789 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-03-02 12:03:49.792 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 12:05:16.406 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-03-02 12:05:16.407 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 12:06:07.312 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-03-02 12:06:07.313 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-03-02 12:07:03.774 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
